Capteur Luminosite,Capteur Sonore,Capteur Vibration,Capteur Monoxyde de carbone,Capteur Temperature,Date,
1017,787,213,76,23, 21:46:30 26/04/2018
1016,788,260,76,23, 21:46:44 26/04/2018
1017,789,239,74,23, 21:46:58 26/04/2018
1018,789,238,73,23, 21:47:12 26/04/2018
1018,789,218,73,23, 21:47:26 26/04/2018
1018,789,175,73,23, 21:47:40 26/04/2018
1019,789,181,72,23, 21:47:54 26/04/2018
1019,789,196,72,23, 21:48:08 26/04/2018
1019,789,216,72,23, 21:48:22 26/04/2018
1019,790,224,72,23, 21:48:36 26/04/2018
1019,790,239,72,23, 21:48:50 26/04/2018
1019,790,285,71,23, 21:49:04 26/04/2018
1019,790,290,71,23, 21:49:18 26/04/2018
1019,790,337,71,23, 21:49:32 26/04/2018
1019,790,329,71,23, 21:49:46 26/04/2018
1019,790,331,71,23, 21:50:00 26/04/2018
1019,790,334,71,23, 21:50:14 26/04/2018
1019,790,291,71,23, 21:50:28 26/04/2018
1019,789,336,71,23, 21:50:42 26/04/2018
1019,790,330,71,23, 21:50:56 26/04/2018
1019,790,307,70,23, 21:51:10 26/04/2018
1019,790,333,70,23, 21:51:24 26/04/2018
1019,790,303,71,23, 21:51:38 26/04/2018
1018,790,340,70,23, 21:51:52 26/04/2018
1019,790,290,70,23, 21:52:06 26/04/2018
1019,790,343,71,23, 21:52:20 26/04/2018
1019,790,292,70,23, 21:52:34 26/04/2018
1019,790,296,70,23, 21:52:48 26/04/2018
1020,790,350,69,23, 21:53:02 26/04/2018
1019,790,306,70,23, 21:53:16 26/04/2018
1021,790,344,69,23, 21:53:30 26/04/2018
1020,790,311,70,23, 21:53:44 26/04/2018
1019,790,317,70,23, 21:53:58 26/04/2018
1019,790,301,70,23, 21:54:12 26/04/2018
1019,790,341,70,23, 21:54:26 26/04/2018
1019,791,298,69,23, 21:54:40 26/04/2018
1019,790,347,70,23, 21:54:54 26/04/2018
1019,790,288,70,23, 21:55:08 26/04/2018
1019,790,335,69,23, 21:55:22 26/04/2018
1019,789,310,69,23, 21:55:36 26/04/2018
1019,790,347,69,23, 21:55:50 26/04/2018
1019,790,313,69,23, 21:56:04 26/04/2018
1019,791,344,69,23, 21:56:18 26/04/2018
1019,790,291,69,23, 21:56:32 26/04/2018
1019,791,302,69,23, 21:56:46 26/04/2018
1019,791,330,69,23, 21:57:00 26/04/2018
1018,791,322,70,23, 21:57:14 26/04/2018
1018,791,271,70,23, 21:57:28 26/04/2018
1019,791,341,70,23, 21:57:42 26/04/2018
1018,791,297,70,23, 21:57:56 26/04/2018
1019,791,345,70,23, 21:58:10 26/04/2018
1019,790,335,71,23, 21:58:24 26/04/2018
1019,791,284,71,23, 21:58:38 26/04/2018
1019,790,267,70,23, 21:58:52 26/04/2018
1019,791,343,71,23, 21:59:06 26/04/2018
1018,791,293,71,23, 21:59:20 26/04/2018
1019,791,303,71,23, 21:59:34 26/04/2018
1019,791,331,70,23, 21:59:48 26/04/2018
1019,790,302,70,23, 22:00:02 26/04/2018
1019,790,276,71,23, 22:00:16 26/04/2018
1018,791,344,70,23, 22:00:30 26/04/2018
1018,791,316,70,23, 22:00:44 26/04/2018
